work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18123/2025-2026/186346,ND-WRK-0833,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2025-2026/186342,ND-WRK-0832,2026-06-02,2026-09-02,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18123/2025-2026/186341,ND-WRK-0831,2026-06-02,2026-09-02,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18123/2025-2026/186340,ND-WRK-0830,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2025-2026/169714,ND-WRK-0826,2025-06-08,2025-08-08,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18122/2026-2027/246015,ND-WRK-0824,2026-03-07,,Vendor Identification,185,open_work_age,0,False,No completion date is present and the work has been on record for 185 days since sanction. Current workflow status: Vendor Identification.
WS/MP18122/2026-2027/225832,ND-WRK-0823,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP18122/2025-2026/225427,ND-WRK-0821,2025-08-12,2025-12-12,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18122/2025-2026/222582,ND-WRK-0818,2025-08-12,2025-12-12,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18122/2025-2026/222581,ND-WRK-0817,2025-08-12,2025-12-12,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18122/2025-2026/186337,ND-WRK-0816,2026-02-01,,Vendor Identification,219,open_work_age,0,False,No completion date is present and the work has been on record for 219 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233382,ND-WRK-0243,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/233021,ND-WRK-0242,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233020,ND-WRK-0241,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/233019,ND-WRK-0240,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233018,ND-WRK-0239,2026-12-03,,Vendor Identification,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/232957,ND-WRK-0238,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/232683,ND-WRK-0237,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18123/2026-2027/232860,ND-WRK-0855,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP18123/2026-2027/228594,ND-WRK-0853,2026-10-04,,Physical Inspection,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2026-2027/226878,ND-WRK-0851,2026-10-07,,Physical Inspection,-29,open_work_age,0,False,No completion date is present and the work has been on record for -29 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2026-2027/224476,ND-WRK-0849,2026-02-09,2026-07-09,Physical Inspection,150,completed_duration,0,False,Recorded completion occurred 150 days after sanction.
WS/MP18123/2026-2027/224469,ND-WRK-0847,2026-06-08,,Physical Inspection,92,open_work_age,0,False,No completion date is present and the work has been on record for 92 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2026-2027/207781,ND-WRK-0844,2026-10-07,,Physical Inspection,-29,open_work_age,0,False,No completion date is present and the work has been on record for -29 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2026-2027/248078,ND-WRK-0861,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP18123/2026-2027/242705,ND-WRK-0860,2026-10-04,,Physical Inspection,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Physical Inspection.
WS/MP18123/2026-2027/242704,ND-WRK-0859,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP18123/2026-2027/238129,ND-WRK-0857,2026-06-04,2026-07-04,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18123/2026-2027/238128,ND-WRK-0856,2026-06-04,2026-06-04,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18112/2025-2026/233405,ND-WRK-0249,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/233404,ND-WRK-0248,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233398,ND-WRK-0247,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/233391,ND-WRK-0246,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/233388,ND-WRK-0245,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/233385,ND-WRK-0244,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18126/2025-2026/236156,ND-WRK-0934,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236155,ND-WRK-0933,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236151,ND-WRK-0932,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236150,ND-WRK-0931,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236149,ND-WRK-0930,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236148,ND-WRK-0929,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236146,ND-WRK-0928,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236145,ND-WRK-0927,2026-10-03,,Physical Inspection,-25,open_work_age,0,False,No completion date is present and the work has been on record for -25 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236144,ND-WRK-0926,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236143,ND-WRK-0925,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236142,ND-WRK-0924,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/230206,ND-WRK-0923,2026-11-02,,Sanction,-55,open_work_age,0,False,No completion date is present and the work has been on record for -55 days since sanction. Current workflow status: Sanction.
WS/MP18126/2025-2026/177130,ND-WRK-0921,2026-06-01,,Sanction,99,open_work_age,0,False,No completion date is present and the work has been on record for 99 days since sanction. Current workflow status: Sanction.
WS/MP18126/2025-2026/236172,ND-WRK-0950,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236171,ND-WRK-0949,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236170,ND-WRK-0948,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
WS/MP18126/2025-2026/236169,ND-WRK-0947,2026-11-03,,Physical Inspection,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Physical Inspection.
